model,transparency,flux_phi0,critical_current_normalized,critical_current_zero_field
KO,0.5,7.577577577577578,0.05122609595127106,1.2566067602155222
KO,0.5,7.5975975975975985,0.05019158605195265,1.2566067602155222
KO,0.5,7.6176176176176185,0.04896455552538763,1.2566067602155222
KO,0.5,7.6376376376376385,0.047550837539924395,1.2566067602155222
KO,0.5,7.6576576576576585,0.045956965949895484,1.2566067602155222
KO,0.5,7.6776776776776785,0.044190146164871144,1.2566067602155222
KO,0.5,7.6976976976976985,0.042258223555974694,1.2566067602155222
KO,0.5,7.7177177177177185,0.040169649534147575,1.2566067602155222
KO,0.5,7.7377377377377385,0.03793344544358559,1.2566067602155222
KO,0.5,7.7577577577577586,0.03555916442130337,1.2566067602155222
KO,0.5,7.777777777777779,0.03305685138090357,1.2566067602155222
KO,0.5,7.797797797797799,0.030437001285101604,1.2566067602155222
KO,0.5,7.817817817817819,0.02771051587736967,1.2566067602155222
KO,0.5,7.837837837837839,0.02488865904818419,1.2566067602155222
KO,0.5,7.857857857857859,0.021983011015790272,1.2566067602155222
KO,0.5,7.877877877877879,0.0190054215051034,1.2566067602155222
KO,0.5,7.897897897897899,0.01596796211135332,1.2566067602155222
KO,0.5,7.917917917917919,0.01288287803732538,1.2566067602155222
KO,0.5,7.937937937937939,0.00976253939456414,1.2566067602155222
KO,0.5,7.957957957957959,0.0066193922596773196,1.2566067602155222
KO,0.5,7.977977977977979,0.0034659096769003835,1.2566067602155222
KO,0.5,7.997997997997999,0.00031454279737904426,1.2566067602155222
KO,0.5,8.018018018018019,0.0028223276558177685,1.2566067602155222
KO,0.5,8.038038038038039,0.00593243941010398,1.2566067602155222
KO,0.5,8.058058058058059,0.009003695969227152,1.2566067602155222
KO,0.5,8.078078078078079,0.012024213062157363,1.2566067602155222
KO,0.5,8.098098098098099,0.014982364038864994,1.2566067602155222
KO,0.5,8.118118118118119,0.017866824041743765,1.2566067602155222
KO,0.5,8.138138138138139,0.020666612786989107,1.2566067602155222
KO,0.5,8.158158158158159,0.023371135796404978,1.2566067602155222
KO,0.5,8.178178178178179,0.025970223926865394,1.2566067602155222
KO,0.5,8.198198198198199,0.02845417105196473,1.2566067602155222
KO,0.5,8.218218218218219,0.030813769758235722,1.2566067602155222
KO,0.5,8.238238238238239,0.033040344926643476,1.2566067602155222
KO,0.5,8.258258258258259,0.035125785078863915,1.2566067602155222
KO,0.5,8.278278278278279,0.03706257137707563,1.2566067602155222
KO,0.5,8.298298298298299,0.0388438041756042,1.2566067602155222
KO,0.5,8.318318318318319,0.040463227032717916,1.2566067602155222
KO,0.5,8.338338338338339,0.04191524810114015,1.2566067602155222
KO,0.5,8.358358358358359,0.04319495882638348,1.2566067602155222
KO,0.5,8.378378378378379,0.04429814989277103,1.2566067602155222
KO,0.5,8.398398398398399,0.04522132436795894,1.2566067602155222
KO,0.5,8.418418418418419,0.04596170800786158,1.2566067602155222
KO,0.5,8.438438438438439,0.04651725669506735,1.2566067602155222
KO,0.5,8.458458458458459,0.04688666099507067,1.2566067602155222
KO,0.5,8.478478478478479,0.047069347825898285,1.2566067602155222
KO,0.5,8.498498498498499,0.047065479247922086,1.2566067602155222
KO,0.5,8.518518518518519,0.04687594839179295,1.2566067602155222
KO,0.5,8.538538538538539,0.046502372553450765,1.2566067602155222
KO,0.5,8.558558558558559,0.045947083496026504,1.2566067602155222
KO,0.5,8.578578578578579,0.04521311500911124,1.2566067602155222
KO,0.5,8.598598598598599,0.044304187786281764,1.2566067602155222
KO,0.5,8.618618618618619,0.04322469169190797,1.2566067602155222
KO,0.5,8.63863863863864,0.04197966549808099,1.2566067602155222
KO,0.5,8.65865865865866,0.04057477418196058,1.2566067602155222
KO,0.5,8.67867867867868,0.03901628388290698,1.2566067602155222
KO,0.5,8.6986986986987,0.03731103462740605,1.2566067602155222
KO,0.5,8.71871871871872,0.03546641093798454,1.2566067602155222
KO,0.5,8.73873873873874,0.03349031045001141,1.2566067602155222
KO,0.5,8.75875875875876,0.03139111066747202,1.2566067602155222
KO,0.5,8.77877877877878,0.029177633995449127,1.2566067602155222
KO,0.5,8.7987987987988,0.02685911119313261,1.2566067602155222
KO,0.5,8.81881881881882,0.024445143396681544,1.2566067602155222
KO,0.5,8.83883883883884,0.021945662866166258,1.2566067602155222
KO,0.5,8.85885885885886,0.01937089261509561,1.2566067602155222
KO,0.5,8.87887887887888,0.01673130508468873,1.2566067602155222
KO,0.5,8.8988988988989,0.014037580028053291,1.2566067602155222
KO,0.5,8.91891891891892,0.011300561771785697,1.2566067602155222
KO,0.5,8.93893893893894,0.008531216024201599,1.2566067602155222
KO,0.5,8.95895895895896,0.0057405864004339835,1.2566067602155222
KO,0.5,8.97897897897898,0.0029397508350048787,1.2566067602155222
KO,0.5,8.998998998999,0.00013977805217361627,1.2566067602155222
KO,0.5,9.01901901901902,0.002648315736586441,1.2566067602155222
KO,0.5,9.03903903903904,0.005413609740243493,1.2566067602155222
KO,0.5,9.05905905905906,0.00814532093550777,1.2566067602155222
KO,0.5,9.07907907907908,0.01083284569117607,1.2566067602155222
KO,0.5,9.0990990990991,0.013465800510420328,1.2566067602155222
KO,0.5,9.11911911911912,0.01603406173603199,1.2566067602155222
KO,0.5,9.13913913913914,0.018527804068319165,1.2566067602155222
KO,0.5,9.15915915915916,0.020937537750610732,1.2566067602155222
KO,0.5,9.17917917917918,0.023254144283115445,1.2566067602155222
KO,0.5,9.1991991991992,0.025468910532196208,1.2566067602155222
KO,0.5,9.21921921921922,0.02757356110891785,1.2566067602155222
KO,0.5,9.23923923923924,0.029560288897993565,1.2566067602155222
KO,0.5,9.25925925925926,0.03142178362594401,1.2566067602155222
KO,0.5,9.27927927927928,0.033151258365379264,1.2566067602155222
KO,0.5,9.2992992992993,0.03474247388077318,1.2566067602155222
KO,0.5,9.31931931931932,0.03618976072989209,1.2566067602155222
KO,0.5,9.33933933933934,0.037488039044130846,1.2566067602155222
KO,0.5,9.35935935935936,0.03863283592035748,1.2566067602155222
KO,0.5,9.37937937937938,0.039620300366445343,1.2566067602155222
KO,0.5,9.3993993993994,0.040447215752427726,1.2566067602155222
KO,0.5,9.41941941941942,0.041111009729118596,1.2566067602155222
KO,0.5,9.43943943943944,0.04160976158605651,1.2566067602155222
KO,0.5,9.45945945945946,0.04194220703071238,1.2566067602155222
KO,0.5,9.47947947947948,0.042107740381013344,1.2566067602155222
KO,0.5,9.4994994994995,0.04210641417333841,1.2566067602155222
KO,0.5,9.51951951951952,0.0419389361981938,1.2566067602155222
KO,0.5,9.53953953953954,0.04160666398574171,1.2566067602155222
KO,0.5,9.55955955955956,0.041111596773195334,1.2566067602155222
KO,0.5,9.57957957957958,0.040456364995767755,1.2566067602155222
KO,0.5,9.5995995995996,0.03964421735233775,1.2566067602155222
KO,0.5,9.61961961961962,0.038679005506232086,1.2566067602155222
KO,0.5,9.63963963963964,0.03756516649049119,1.2566067602155222
KO,0.5,9.65965965965966,0.03630770289564541,1.2566067602155222
KO,0.5,9.67967967967968,0.034912160926352374,1.2566067602155222
KO,0.5,9.6996996996997,0.033384606421200565,1.2566067602155222
KO,0.5,9.71971971971972,0.031731598937540115,1.2566067602155222
KO,0.5,9.73973973973974,0.029960164010333933,1.2566067602155222
KO,0.5,9.75975975975976,0.02807776370069815,1.2566067602155222
KO,0.5,9.77977977977978,0.02609226555600627,1.2566067602155222
KO,0.5,9.7997997997998,0.02401191010913401,1.2566067602155222
KO,0.5,9.81981981981982,0.021845277049608383,1.2566067602155222
KO,0.5,9.83983983983984,0.0196012502040727,1.2566067602155222
KO,0.5,9.85985985985986,0.017288981467578395,1.2566067602155222
KO,0.5,9.87987987987988,0.014917853830740608,1.2566067602155222
KO,0.5,9.8998998998999,0.012497443650750817,1.2566067602155222
KO,0.5,9.91991991991992,0.010037482316602573,1.2566067602155222
KO,0.5,9.93993993993994,0.007547817460658396,1.2566067602155222
KO,0.5,9.95995995995996,0.005038373869857058,1.2566067602155222
KO,0.5,9.97997997997998,0.002519114250434859,1.2566067602155222
KO,0.5,10.0,4.898469077225578e-17,1.2566067602155222
KO,0.75,-10.0,8.164115128709296e-17,2.0943446003592037
KO,0.75,-9.97997997997998,0.004198523750724764,2.0943446003592037
KO,0.75,-9.95995995995996,0.008397289783095096,2.0943446003592037
KO,0.75,-9.93993993993994,0.012579695767763995,2.0943446003592037
KO,0.75,-9.91991991991992,0.01672913719433762,2.0943446003592037
KO,0.75,-9.8998998998999,0.02082907275125136,2.0943446003592037
KO,0.75,-9.87987987987988,0.024863089717901014,2.0943446003592037
KO,0.75,-9.85985985985986,0.028814969112630654,2.0943446003592037
KO,0.75,-9.83983983983984,0.032668750340121164,2.0943446003592037
KO,0.75,-9.81981981981982,0.03640879508268064,2.0943446003592037
KO,0.75,-9.7997997997998,0.04001985018189001,2.0943446003592037
KO,0.75,-9.77977977977978,0.04348710926001045,2.0943446003592037
KO,0.75,-9.75975975975976,0.046796272834496916,2.0943446003592037
KO,0.75,-9.73973973973974,0.04993360668388989,2.0943446003592037
KO,0.75,-9.71971971971972,0.05288599822923352,2.0943446003592037
KO,0.75,-9.6996996996997,0.05564101070200094,2.0943446003592037
KO,0.75,-9.67967967967968,0.05818693487725395,2.0943446003592037
KO,0.75,-9.65965965965966,0.06051283815940902,2.0943446003592037
KO,0.75,-9.63963963963964,0.06260861081748532,2.0943446003592037
KO,0.75,-9.61961961961962,0.06446500917705347,2.0943446003592037
KO,0.75,-9.5995995995996,0.06607369558722957,2.0943446003592037
KO,0.75,-9.57957957957958,0.06742727499294626,2.0943446003592037
KO,0.75,-9.55955955955956,0.06851932795532556,2.0943446003592037
KO,0.75,-9.53953953953954,0.06934443997623618,2.0943446003592037
KO,0.75,-9.51951951951952,0.06989822699698967,2.0943446003592037
KO,0.75,-9.4994994994995,0.07017735695556403,2.0943446003592037
KO,0.75,-9.47947947947948,0.0701795673016889,2.0943446003592037
KO,0.75,-9.45945945945946,0.06990367838452063,2.0943446003592037
KO,0.75,-9.43943943943944,0.06934960264342752,2.0943446003592037
KO,0.75,-9.41941941941942,0.06851834954853099,2.0943446003592037
KO,0.75,-9.3993993993994,0.06741202625404621,2.0943446003592037
KO,0.75,-9.37937937937938,0.06603383394407557,2.0943446003592037
KO,0.75,-9.35935935935936,0.06438805986726247,2.0943446003592037
KO,0.75,-9.33933933933934,0.062480065073551416,2.0943446003592037
KO,0.75,-9.31931931931932,0.060316267883153495,2.0943446003592037
KO,0.75,-9.2992992992993,0.057904123134621975,2.0943446003592037
KO,0.75,-9.27927927927928,0.055252097275632114,2.0943446003592037
KO,0.75,-9.25925925925926,0.05236963937657335,2.0943446003592037
KO,0.75,-9.23923923923924,0.04926714816332261,2.0943446003592037
KO,0.75,-9.21921921921922,0.04595593518152975,2.0943446003592037
KO,0.75,-9.1991991991992,0.042448184220327013,2.0943446003592037
KO,0.75,-9.17917917917918,0.03875690713852575,2.0943446003592037
KO,0.75,-9.15915915915916,0.03489589625101789,2.0943446003592037
KO,0.75,-9.13913913913914,0.030879673447198608,2.0943446003592037
KO,0.75,-9.11911911911912,0.026723436226719983,2.0943446003592037
KO,0.75,-9.0990990990991,0.022443000850700546,2.0943446003592037
KO,0.75,-9.07907907907908,0.018054742818626783,2.0943446003592037
KO,0.75,-9.05905905905906,0.01357553489251295,2.0943446003592037
KO,0.75,-9.03903903903904,0.009022682900405822,2.0943446003592037
KO,0.75,-9.01901901901902,0.004413859560977401,2.0943446003592037
KO,0.75,-8.998998998999,0.00023296342028936043,2.0943446003592037
KO,0.75,-8.97897897897898,0.004899584725008131,2.0943446003592037
KO,0.75,-8.95895895895896,0.009567644000723305,2.0943446003592037
KO,0.75,-8.93893893893894,0.014218693373669329,2.0943446003592037
KO,0.75,-8.91891891891892,0.018834269619642827,2.0943446003592037
KO,0.75,-8.8988988988989,0.023395966713422155,2.0943446003592037
KO,0.75,-8.87887887887888,0.027885508474481218,2.0943446003592037
KO,0.75,-8.85885885885886,0.03228482102515935,2.0943446003592037
KO,0.75,-8.83883883883884,0.036576104776943764,2.0943446003592037
KO,0.75,-8.81881881881882,0.04074190566113591,2.0943446003592037
KO,0.75,-8.7987987987988,0.04476518532188769,2.0943446003592037
KO,0.75,-8.77877877877878,0.048629389992415215,2.0943446003592037
KO,0.75,-8.75875875875876,0.05231851777912004,2.0943446003592037
KO,0.75,-8.73873873873874,0.055817184083352366,2.0943446003592037
KO,0.75,-8.71871871871872,0.059110684896640904,2.0943446003592037
KO,0.75,-8.6986986986987,0.062185057712343415,2.0943446003592037
KO,0.75,-8.67867867867868,0.06502713980484497,2.0943446003592037
KO,0.75,-8.65865865865866,0.06762462363660096,2.0943446003592037
KO,0.75,-8.63863863863864,0.06996610916346833,2.0943446003592037
KO,0.75,-8.618618618618619,0.0720411528198466,2.0943446003592037
KO,0.75,-8.598598598598599,0.07384031297713628,2.0943446003592037
KO,0.75,-8.578578578578579,0.07535519168185205,2.0943446003592037
KO,0.75,-8.558558558558559,0.0765784724933775,2.0943446003592037
KO,0.75,-8.538538538538539,0.07750395425575127,2.0943446003592037
KO,0.75,-8.518518518518519,0.07812658065298826,2.0943446003592037
KO,0.75,-8.498498498498499,0.07844246541320347,2.0943446003592037
KO,0.75,-8.478478478478479,0.07844891304316381,2.0943446003592037
KO,0.75,-8.458458458458459,0.07814443499178444,2.0943446003592037
KO,0.75,-8.438438438438439,0.07752876115844558,2.0943446003592037
KO,0.75,-8.418418418418419,0.07660284667976931,2.0943446003592037
KO,0.75,-8.398398398398399,0.07536887394659823,2.0943446003592037
KO,0.75,-8.378378378378379,0.07383024982128505,2.0943446003592037
KO,0.75,-8.358358358358359,0.07199159804397247,2.0943446003592037
KO,0.75,-8.338338338338339,0.06985874683523358,2.0943446003592037
KO,0.75,-8.318318318318319,0.06743871172119653,2.0943446003592037
KO,0.75,-8.298298298298299,0.064739673626007,2.0943446003592037
KO,0.75,-8.278278278278279,0.061770952295126046,2.0943446003592037
KO,0.75,-8.258258258258259,0.05854297513143986,2.0943446003592037
KO,0.75,-8.238238238238239,0.055067241544405794,2.0943446003592037
KO,0.75,-8.218218218218219,0.05135628293039287,2.0943446003592037
KO,0.75,-8.198198198198199,0.04742361841994123,2.0943446003592037
KO,0.75,-8.178178178178179,0.04328370654477566,2.0943446003592037
KO,0.75,-8.158158158158159,0.0389518929940083,2.0943446003592037
KO,0.75,-8.138138138138139,0.03444435464498184,2.0943446003592037
KO,0.75,-8.118118118118119,0.02977804006957294,2.0943446003592037
KO,0.75,-8.098098098098099,0.024970606731441657,2.0943446003592037
KO,0.75,-8.078078078078079,0.020040355103595604,2.0943446003592037
KO,0.75,-8.058058058058059,0.015006159948711921,2.0943446003592037
KO,0.75,-8.038038038038039,0.009887399016839967,2.0943446003592037
KO,0.75,-8.018018018018019,0.004703879426362948,2.0943446003592037
KO,0.75,-7.997997997997998,0.0005242379956320368,2.0943446003592037
KO,0.75,-7.977977977977978,0.005776516128167603,2.0943446003592037
KO,0.75,-7.957957957957958,0.011032320432795829,2.0943446003592037
KO,0.75,-7.937937937937938,0.01627089899094053,2.0943446003592037
KO,0.75,-7.917917917917918,0.0214714633955423,2.0943446003592037
KO,0.75,-7.897897897897898,0.02661327018558916,2.0943446003592037
KO,0.75,-7.877877877877878,0.03167570250850595,2.0943446003592037
KO,0.75,-7.857857857857858,0.03663835169298407,2.0943446003592037
KO,0.75,-7.837837837837838,0.04148109841364059,2.0943446003592037
KO,0.75,-7.817817817817818,0.04618419312894972,2.0943446003592037
KO,0.75,-7.797797797797798,0.05072833547516934,2.0943446003592037
KO,0.75,-7.777777777777778,0.05509475230150595,2.0943446003592037
KO,0.75,-7.757757757757758,0.05926527403550584,2.0943446003592037
KO,0.75,-7.737737737737738,0.06322240907264287,2.0943446003592037
KO,0.75,-7.717717717717718,0.06694941589024617,2.0943446003592037
KO,0.75,-7.697697697697698,0.07043037259329135,2.0943446003592037
KO,0.75,-7.677677677677678,0.07365024360811874,2.0943446003592037
KO,0.75,-7.657657657657658,0.0765949432498258,2.0943446003592037
KO,0.75,-7.637637637637638,0.07925139589987415,2.0943446003592037
KO,0.75,-7.617617617617618,0.08160759254231284,2.0943446003592037
KO,0.75,-7.597597597597598,0.08365264341992118,2.0943446003592037
KO,0.75,-7.5775775775775776,0.08537682658545186,2.0943446003592037
KO,0.75,-7.5575575575575575,0.08677163213797943,2.0943446003592037
KO,0.75,-7.5375375375375375,0.08782980195006376,2.0943446003592037
KO,0.75,-7.5175175175175175,0.0885453647079733,2.0943446003592037
KO,0.75,-7.4974974974974975,0.08891366610451541,2.0943446003592037
KO,0.75,-7.4774774774774775,0.08893139404203212,2.0943446003592037
KO,0.75,-7.4574574574574575,0.08859659872176705,2.0943446003592037
KO,0.75,-7.4374374374374375,0.08790870751502959,2.0943446003592037
KO,0.75,-7.4174174174174174,0.08686853453130199,2.0943446003592037
KO,0.75,-7.397397397397397,0.08547828481857968,2.0943446003592037
KO,0.75,-7.377377377377377,0.08374155315173151,2.0943446003592037
KO,0.75,-7.357357357357357,0.08166331738543314,2.0943446003592037
KO,0.75,-7.337337337337337,0.0792499263691913,2.0943446003592037
KO,0.75,-7.317317317317317,0.07650908244305223,2.0943446003592037
KO,0.75,-7.297297297297297,0.07344981855369874,2.0943446003592037
KO,0.75,-7.277277277277277,0.07008247005170372,2.0943446003592037
KO,0.75,-7.257257257257257,0.06641864125164057,2.0943446003592037
KO,0.75,-7.237237237237237,0.06247116685747991,2.0943446003592037
KO,0.75,-7.217217217217217,0.05825406837612806,2.0943446003592037
KO,0.75,-7.197197197197197,0.053782505662032125,2.0943446003592037
KO,0.75,-7.177177177177177,0.04907272375538479,2.0943446003592037
KO,0.75,-7.157157157157157,0.04414199519554799,2.0943446003592037
KO,0.75,-7.137137137137137,0.03900855800979291,2.0943446003592037
KO,0.75,-7.117117117117117,0.03369154959526273,2.0943446003592037
KO,0.75,-7.097097097097097,0.028210936729107197,2.0943446003592037
KO,0.75,-7.077077077077077,0.022587441957981683,2.0943446003592037
KO,0.75,-7.057057057057057,0.01684246663344551,2.0943446003592037
KO,0.75,-7.037037037037037,0.01099801087419543,2.0943446003592037
KO,0.75,-7.017017017017017,0.005076590749456957,2.0943446003592037
KO,0.75,-6.996996996996997,0.0008988470098129471,2.0943446003592037
KO,0.75,-6.976976976976977,0.006905012454064882,2.0943446003592037
KO,0.75,-6.956956956956957,0.012918361684741284,2.0943446003592037
KO,0.75,-6.936936936936937,0.018915187613590404,2.0943446003592037
KO,0.75,-6.916916916916917,0.02487171186741777,2.0943446003592037
KO,0.75,-6.896896896896897,0.030764177487695932,2.0943446003592037
KO,0.75,-6.876876876876877,0.03656894206948648,2.0943446003592037
KO,0.75,-6.856856856856857,0.04226257098049608,2.0943446003592037
